codigo_postal,localidad,partido,provincia
2715,LA MARGARITA (EL SOCORRO-PDO. PERGAMINO),Pergamino,Buenos Aires
2751,LA SARITA,Pergamino,Buenos Aires
2715,LA VANGUARDIA,Pergamino,Buenos Aires
2751,LA VIOLETA,Pergamino,Buenos Aires
2718,LIERRA ADJEMIRO,Pergamino,Buenos Aires
2718,LOPEZ MOLINARI,Pergamino,Buenos Aires
2718,MAGUIRE,Pergamino,Buenos Aires
2717,MANANTIALES,Pergamino,Buenos Aires
2717,MANANTIALES GRANDES,Pergamino,Buenos Aires
2713,MANUEL OCAMPO,Pergamino,Buenos Aires
2718,MANZO Y NIÑO,Pergamino,Buenos Aires
2701,MARIANO BENITEZ,Pergamino,Buenos Aires
2718,MARIANO H. ALFONZO,Pergamino,Buenos Aires
2703,ORTIZ BASUALDO,Pergamino,Buenos Aires
2700,PERGAMINO,Pergamino,Buenos Aires
2703,PINZON,Pergamino,Buenos Aires
2700,PUEBLO OTERO,Pergamino,Buenos Aires
2701,RANCAGUA,Pergamino,Buenos Aires
2754,SAN JUAN (VIÑA-PDO. PERGAMINO),Pergamino,Buenos Aires
2754,SAN RAMON (VIÑA-PDO. PERGAMINO),Pergamino,Buenos Aires
2700,SANTA RITA (PERGAMINO-PDO. PERGAMINO),Pergamino,Buenos Aires
2701,SANTA TERESITA PERGAMINO,Pergamino,Buenos Aires
2700,TAMBO NUEVO,Pergamino,Buenos Aires
2718,URQUIZA,Pergamino,Buenos Aires
2718,VILLA DAFONTE,Pergamino,Buenos Aires
2700,VILLA OTERO,Pergamino,Buenos Aires
2700,VILLA PROGRESO (PERGAMINO-PDO. PERGAMINO),Pergamino,Buenos Aires
7116,CAMARON CHICO,Pila,Buenos Aires
7116,DON VICENTE,Pila,Buenos Aires
7116,EL VENCE,Pila,Buenos Aires
7116,LA ALCIRA,Pila,Buenos Aires
7116,LA DESPIERTA,Pila,Buenos Aires
7116,LA LARGA NUEVA,Pila,Buenos Aires
7116,LA PIEDRA,Pila,Buenos Aires
7116,LAS CHILCAS (PILA-PDO. PILA),Pila,Buenos Aires
7116,LAS TORTUGAS,Pila,Buenos Aires
7116,PILA,Pila,Buenos Aires
7116,SAN DANIEL,Pila,Buenos Aires
1629,ALMIRANTE IRIZAR,Pilar,Buenos Aires
1669,BARRIO LOS CACHORROS,Pilar,Buenos Aires
1669,BARRIO PARQUE PERO,Pilar,Buenos Aires
1669,BARRIO PINAZO,Pilar,Buenos Aires
1629,BARRIO SAN ALEJO,Pilar,Buenos Aires
1667,BARRIO YEI-PORA,Pilar,Buenos Aires
1669,DEL VISO,Pilar,Buenos Aires
1633,EMPALME,Pilar,Buenos Aires
1629,ESTABLECIMIENTO SAN MIGUEL,Pilar,Buenos Aires
1633,FATIMA,Pilar,Buenos Aires
1635,KILOMETRO 45 (APEADERO FCGU) (PTE. DERQUI-PDO. PILAR),Pilar,Buenos Aires
1629,KILOMETRO 61 (APEADERO FCGB),Pilar,Buenos Aires
1669,LA LOMA (DEL VISO-PDO. GRAL. SARMIENTO),Pilar,Buenos Aires
1669,LA LONJA,Pilar,Buenos Aires
1629,MANZANARES,Pilar,Buenos Aires
1633,MANZONE,Pilar,Buenos Aires
1629,PILAR,Pilar,Buenos Aires
1635,PRESIDENTE DERQUI,Pilar,Buenos Aires
1669,RUTA 8 KILOMETRO 41,100 AL 46,Pilar,Buenos Aires
1669,RUTA 8 KILOMETRO 47,Pilar,Buenos Aires
1635,TORO,Pilar,Buenos Aires
1629,VILLA AGUEDA,Pilar,Buenos Aires
1633,VILLA ASTOLFI,Pilar,Buenos Aires
1629,VILLA BUIDE,Pilar,Buenos Aires
1669,VILLA DEL CARMEN (DEL VISO-PDO. GRAL. SARMIENTO),Pilar,Buenos Aires
1631,VILLA ROSA,Pilar,Buenos Aires
1629,VILLA SANTA MARIA,Pilar,Buenos Aires
1629,VILLA VERDE,Pilar,Buenos Aires
8126,ALDEA SAN ANDRES,Puan,Buenos Aires
8180,ALTA VISTA,Puan,Buenos Aires
8183,AVESTRUZ,Puan,Buenos Aires
8181,AZOPARDO,Puan,Buenos Aires
8187,BORDENAVE,Puan,Buenos Aires
8183,CAÑADA MARIANO (EMBARCADERO FCDFS),Puan,Buenos Aires
8180,COLONIA DOCTOR GOBERNADOR UDAONDO,Puan,Buenos Aires
8181,COLONIA EL PINCEN,Puan,Buenos Aires
8181,COLONIA HIPOLITO YRIGOYEN,Puan,Buenos Aires
8136,COLONIA LA CATALINA,Puan,Buenos Aires
8183,COLONIA LA VASCONGADA,Puan,Buenos Aires
8183,DARREGUEIRA,Puan,Buenos Aires
8129,DIECISIETE DE AGOSTO,Puan,Buenos Aires
8181,ERIZE,Puan,Buenos Aires
8127,ESTELA,Puan,Buenos Aires
8129,FELIPE SOLA,Puan,Buenos Aires
8126,GENERAL RONDEAU,Puan,Buenos Aires
8136,LA CATALINA,Puan,Buenos Aires
8136,LA CELINA,Puan,Buenos Aires
8126,LA COLORADA CHICA,Puan,Buenos Aires
8136,LA EVA,Puan,Buenos Aires
8124,LA POCHOLA,Puan,Buenos Aires
8187,LA ROSALIA,Puan,Buenos Aires
8136,LA SOMBRA,Puan,Buenos Aires
8122,LA VITICOLA,Puan,Buenos Aires
8181,LAS VASCONGADAS,Puan,Buenos Aires
8122,NAPOSTA,Puan,Buenos Aires
8180,PUAN,Puan,Buenos Aires
8127,RIVADEO,Puan,Buenos Aires
8136,SAN EMILIO (ALGARROBO-PDO. VILLARINO),Puan,Buenos Aires
8124,SAN GERMAN,Puan,Buenos Aires
8136,SAN JOSE (ALGARROBO-PDO. PUAN),Puan,Buenos Aires
8183,TRES CUERVOS,Puan,Buenos Aires
8180,VIBORAS,Puan,Buenos Aires
8126,VILLA IRIS,Puan,Buenos Aires
1881,BARRIO DRAIMAR,Quilmes,Buenos Aires
1881,BARRIO DREYMAR II,Quilmes,Buenos Aires
1879,BARRIO EL DORADO (QUILMES OESTE-PDO. QUILMES),Quilmes,Buenos Aires
1882,BARRIO EL REFUGIO,Quilmes,Buenos Aires
1882,BARRIO FERROVIARIO,Quilmes,Buenos Aires
1881,BARRIO GUADALUPE (SAN FRANCISCO SOLANO-PDO. QUILMES),Quilmes,Buenos Aires
1878,BARRIO HORNOS,Quilmes,Buenos Aires
1879,BARRIO LAS MARGARITAS (QUILMES OESTE-PDO. QUILMES),Quilmes,Buenos Aires
1879,BARRIO LOS EUCALIPTOS (QUILMES OESTE-PDO. QUILMES),Quilmes,Buenos Aires
1876,BARRIO PASCO,Quilmes,Buenos Aires
1879,BARRIO SAN DOMINGO,Quilmes,Buenos Aires
1881,BARRIO SANTA CATALINA (SAN FRANCISCO SOLANO-PDO. QUILMES),Quilmes,Buenos Aires
1881,BARRIO SANTA ISABEL (SAN FRANCISCO SOLANO-PDO. QUILMES),Quilmes,Buenos Aires
1879,BARRIO SANTO DOMINGO,Quilmes,Buenos Aires
1881,BARRIO SANTOS VEGA,Quilmes,Buenos Aires
1876,BERNAL,Quilmes,Buenos Aires
1879,CAMINO CALCHAQUI (KM. 17,300 AL 22,900),Quilmes,Buenos Aires
1876,CAMINO GRAL. BELGRANO (KM. 11 AL 11,900),Quilmes,Buenos Aires
1879,CAMINO GRAL. BELGRANO (KM. 12 AL 17,400-LADO ESTE),Quilmes,Buenos Aires
1881,CAMINO GRAL. BELGRANO (KM. 14 AL 17,400-LADO OESTE),Quilmes,Buenos Aires
1876,DON BOSCO,Quilmes,Buenos Aires
1882,EZPELETA,Quilmes,Buenos Aires
1881,KILOMETRO 46 (PARADA FCGB),Quilmes,Buenos Aires
1878,QUILMES,Quilmes,Buenos Aires
1879,QUILMES OESTE,Quilmes,Buenos Aires
1881,SAN FRANCISCO SOLANO,Quilmes,Buenos Aires
1881,SANTA ISABEL (SAN FRANCISCO SOLANO-PDO. QUILMES),Quilmes,Buenos Aires
1878,VILLA ARGENTINA (QUILMES-PDO. QUILMES),Quilmes,Buenos Aires
1878,VILLA AUGUSTA,Quilmes,Buenos Aires
1878,VILLA DEYA,Quilmes,Buenos Aires
1878,VILLA ELENA (QUILMES-PDO. QUILMES),Quilmes,Buenos Aires
1878,VILLA ESMERALDA,Quilmes,Buenos Aires
1878,VILLA FLORENTINO AMEGHINO,Quilmes,Buenos Aires
1881,VILLA LA FLORIDA,Quilmes,Buenos Aires
1878,VILLA LA ROSA,Quilmes,Buenos Aires
1878,VILLA LAS ROSAS,Quilmes,Buenos Aires
1878,VILLA LUJAN,Quilmes,Buenos Aires
1878,VILLA MARIA (QUILMES-PDO. QUILMES),Quilmes,Buenos Aires
2915,AGUIRREZABALA,Ramallo,Buenos Aires
2914,BARRIO DON ANTONIO,Ramallo,Buenos Aires
2915,CAMPO AGUIRREZABALA,Ramallo,Buenos Aires
2914,COSTA BRAVA,Ramallo,Buenos Aires
2916,EL JUPITER,Ramallo,Buenos Aires
2916,EL PARAISO (PDO. RAMALLO),Ramallo,Buenos Aires
2916,HARAS EL OMBU,Ramallo,Buenos Aires
2912,LA QUERENCIA,Ramallo,Buenos Aires
2916,LAS BAHAMAS,Ramallo,Buenos Aires
2933,PEREZ MILLAN,Ramallo,Buenos Aires
2915,RAMALLO,Ramallo,Buenos Aires
2912,SANCHEZ,Ramallo,Buenos Aires
2912,SANTA TERESA (SANCHEZ-PDO. RAMALLO),Ramallo,Buenos Aires
2914,VILLA ESTACION RAMALLO,Ramallo,Buenos Aires
2914,VILLA RAMALLO,Ramallo,Buenos Aires
7203,CHAPALEUFU,Rauch,Buenos Aires
7201,COLMAN,Rauch,Buenos Aires
7013,EGAÑA,Rauch,Buenos Aires
7203,EL CARMEN DE LANGUEYU,Rauch,Buenos Aires
7203,GALERA DE TORRES,Rauch,Buenos Aires
7203,LOMA PARTIDA,Rauch,Buenos Aires
7201,MARTIN COLMAN,Rauch,Buenos Aires
7201,MIRANDA,Rauch,Buenos Aires
7201,PLAZA MONTERO,Rauch,Buenos Aires
7203,RAUCH,Rauch,Buenos Aires
7203,VILLA SAN PEDRO,Rauch,Buenos Aires
6237,AMERICA,Rivadavia,Buenos Aires
6403,BADANO,Rivadavia,Buenos Aires
6237,CERRITO,Rivadavia,Buenos Aires
6403,COLONIA EL BALDE,Rivadavia,Buenos Aires
6233,CONDARCO,Rivadavia,Buenos Aires
6403,FORTIN OLAVARRIA,Rivadavia,Buenos Aires
6403,FRANCISCO DE VITORIA,Rivadavia,Buenos Aires
6239,GONZALEZ MORENO,Rivadavia,Buenos Aires
6233,HEREFORD,Rivadavia,Buenos Aires
6403,LA CAUTIVA,Rivadavia,Buenos Aires
"6239,MERIDIANO V"",Rivadavia,Buenos Aires"
6403,MIRA PAMPA,Rivadavia,Buenos Aires
6237,RIVADAVIA,Rivadavia,Buenos Aires
6403,ROOSEVELT (PDO. RIVADAVIA),Rivadavia,Buenos Aires
6239,SAN MAURICIO,Rivadavia,Buenos Aires
6233,SANSINENA,Rivadavia,Buenos Aires
6401,SUNDBLAD,Rivadavia,Buenos Aires
6401,VALENTIN GOMEZ,Rivadavia,Buenos Aires
6403,VILLA SENA,Rivadavia,Buenos Aires
2711,ALMACEN PIATTI,Rojas,Buenos Aires
2703,CARABELAS,Rojas,Buenos Aires
2711,COLONIA LA VANGUARDIA,Rojas,Buenos Aires
2705,CUATRO DE NOVIEMBRE,Rojas,Buenos Aires
2707,EL JAGUEL,Rojas,Buenos Aires
2707,GUIDO SPANO,Rojas,Buenos Aires
2705,HARAS SAN JACINTO,Rojas,Buenos Aires
2707,HUNTER,Rojas,Buenos Aires
2705,KILOMETRO 36 (EMBARCADERO FCGM) (ROJAS-PDO. ROJAS),Rojas,Buenos Aires
2707,LA NACION,Rojas,Buenos Aires
2707,LAS SALADAS,Rojas,Buenos Aires
2709,LOS INDIOS (PDO. ROJAS),Rojas,Buenos Aires
2711,PARAJE SANTA ROSA,Rojas,Buenos Aires
2711,PEARSON,Rojas,Buenos Aires
2705,PIRUCO,Rojas,Buenos Aires
2703,PLUMACHO,Rojas,Buenos Aires
6001,RAFAEL OBLIGADO,Rojas,Buenos Aires
2703,ROBERTO CANO,Rojas,Buenos Aires
2705,ROJAS,Rojas,Buenos Aires
2711,SAN FEDERICO,Rojas,Buenos Aires
2709,SOL DE MAYO (PDO. ROJAS),Rojas,Buenos Aires
2705,VILLA PROGRESO (ROJAS-PDO. ROJAS),Rojas,Buenos Aires
7247,BARRIENTOS,Roque Perez,Buenos Aires
7247,CAMPO FUNCKE,Roque Perez,Buenos Aires
7247,CARLOS BEGUERIE,Roque Perez,Buenos Aires
7245,HARAS EL SALASO,Roque Perez,Buenos Aires
7245,JUAN ATUCHA,Roque Perez,Buenos Aires
7247,JUAN TRONCONI,Roque Perez,Buenos Aires
7245,LA PAZ,Roque Perez,Buenos Aires
7247,LA PAZ CHICA,Roque Perez,Buenos Aires
7245,LA REFORMA (PDO. ROQUE PEREZ),Roque Perez,Buenos Aires
7245,LA RINCONADA,Roque Perez,Buenos Aires
7245,ROQUE PEREZ,Roque Perez,Buenos Aires
7245,SANTIAGO LARRE,Roque Perez,Buenos Aires
8170,ABRA DE HINOJO,Saavedra,Buenos Aires
8164,ARGUEDAS (DESVIO),Saavedra,Buenos Aires
8174,ARROYO AGUAS BLANCAS,Saavedra,Buenos Aires
8164,COLONIA SAN MARTIN,Saavedra,Buenos Aires
8164,COLONIA SAN PEDRO,Saavedra,Buenos Aires
8170,DUCOS,Saavedra,Buenos Aires
8164,DUFAUR,Saavedra,Buenos Aires
8171,ESPARTILLAR (PDO. SAAVEDRA),Saavedra,Buenos Aires
8175,GOYENA,Saavedra,Buenos Aires
8174,LA SAUDADE,Saavedra,Buenos Aires
8170,PIGUE,Saavedra,Buenos Aires
8174,SAAVEDRA,Saavedra,Buenos Aires
8174,SAN MARTIN DE TOURS,Saavedra,Buenos Aires
7267,ALVAREZ DE TOLEDO,Saladillo,Buenos Aires
7260,BARRIO VILLA SALADILLO,Saladillo,Buenos Aires
7265,CAZON,Saladillo,Buenos Aires
7265,DEL CARRIL,Saladillo,Buenos Aires
7260,EL MANGRULLO,Saladillo,Buenos Aires
7260,EMILIANO REYNOSO (ESTACION FCGB),Saladillo,Buenos Aires
7260,ESTHER,Saladillo,Buenos Aires
7260,JOSE R. SOJO,Saladillo,Buenos Aires
7260,JUAN BLAQUIER,Saladillo,Buenos Aires
7260,LA BARRANCOSA,Saladillo,Buenos Aires
7260,LA CAMPANA,Saladillo,Buenos Aires
7260,LA MARGARITA (SALADILLO-PDO. SALADILLO),Saladillo,Buenos Aires
7260,LA RAZON,Saladillo,Buenos Aires
7267,POLVAREDAS,Saladillo,Buenos Aires
7260,SALADILLO,Saladillo,Buenos Aires
7261,SALADILLO NORTE,Saladillo,Buenos Aires
7261,SAN BENITO,Saladillo,Buenos Aires
6721,AZCUENAGA,S.A. de Giles,Buenos Aires
6723,CUCULLU,S.A. de Giles,Buenos Aires
6614,FRANKLIN,S.A. de Giles,Buenos Aires
6723,HEAVY,S.A. de Giles,Buenos Aires
6723,KILOMETRO 108,S.A. de Giles,Buenos Aires
6720,SAN ANDRES DE GILES,S.A. de Giles,Buenos Aires
6721,TUYUTI,S.A. de Giles,Buenos Aires
6712,VILLA ESPIL,S.A. de Giles,Buenos Aires
6705,VILLA RUIZ,S.A. de Giles,Buenos Aires
6720,VILLA SAN ALBERTO (PDO. SAN ANDRES DE GILES),S.A. de Giles,Buenos Aires
2760,COLONIA LOS TRES USTARIS,S.A. de Areco,Buenos Aires
2764,DUGGAN,S.A. de Areco,Buenos Aires
2763,FLAMENCO,S.A. de Areco,Buenos Aires
2763,KILOMETRO 102,S.A. de Areco,Buenos Aires
2760,PUENTE CASTEX,S.A. de Areco,Buenos Aires
2763,PUESTO DEL MEDIO,S.A. de Areco,Buenos Aires
2760,SAN ANTONIO DE ARECO,S.A. de Areco,Buenos Aires
2764,VAGUES,S.A. de Areco,Buenos Aires
2761,VILLA LIA,S.A. de Areco,Buenos Aires
1649,ARROYO ANDRESITO,San Fernando,Buenos Aires
1649,ARROYO ARROYON,San Fernando,Buenos Aires
1649,ARROYO ARROYON DE FELICARIA,San Fernando,Buenos Aires
1649,ARROYO BALDOSAS,San Fernando,Buenos Aires
1649,ARROYO BALTICO,San Fernando,Buenos Aires
1649,ARROYO BANCO,San Fernando,Buenos Aires
1649,ARROYO BOCA FALSA,San Fernando,Buenos Aires
1649,ARROYO BORASSO,San Fernando,Buenos Aires
1649,ARROYO BORCHES,San Fernando,Buenos Aires
1649,ARROYO BUENA VISTA,San Fernando,Buenos Aires
1649,ARROYO BUSTO,San Fernando,Buenos Aires
1649,ARROYO CAGUANE,San Fernando,Buenos Aires
1649,ARROYO CAMACHITO,San Fernando,Buenos Aires
1649,ARROYO CAMACHO,San Fernando,Buenos Aires
1649,ARROYO CANALETON,San Fernando,Buenos Aires
1649,ARROYO CANCHA LARGA,San Fernando,Buenos Aires
1649,ARROYO CANELONES,San Fernando,Buenos Aires
1649,ARROYO CAPITAN CHICO,San Fernando,Buenos Aires
1649,ARROYO CAPITANCITO,San Fernando,Buenos Aires
1649,ARROYO CARABALLO,San Fernando,Buenos Aires
1649,ARROYO CARABELAS,San Fernando,Buenos Aires
1649,ARROYO CARACOLES,San Fernando,Buenos Aires
1649,ARROYO CARAGUATA,San Fernando,Buenos Aires
1649,ARROYO CARANCHO,San Fernando,Buenos Aires
1649,ARROYO CARAPUATI,San Fernando,Buenos Aires
1649,ARROYO CARLOS M. NOEL,San Fernando,Buenos Aires
1649,ARROYO CARNICERO,San Fernando,Buenos Aires
1649,ARROYO CARPINCHO (PDO. SAN FERNANDO),San Fernando,Buenos Aires
1649,ARROYO CHANA,San Fernando,Buenos Aires
1649,ARROYO CHANACILIO,San Fernando,Buenos Aires
1649,ARROYO CHANACITO,San Fernando,Buenos Aires
1649,ARROYO CHILENO,San Fernando,Buenos Aires
1649,ARROYO CHIQUERITO,San Fernando,Buenos Aires
1649,ARROYO CHIQUERO,San Fernando,Buenos Aires
1649,ARROYO CHIVICO,San Fernando,Buenos Aires
1649,ARROYO CHURRASCO,San Fernando,Buenos Aires
1649,ARROYO CIEGO,San Fernando,Buenos Aires
1649,ARROYO CIEGO DEL ESTUDIANTE,San Fernando,Buenos Aires
1649,ARROYO CIEGUITO,San Fernando,Buenos Aires
1649,ARROYO CIERVO,San Fernando,Buenos Aires
1649,ARROYO CONCEPCION,San Fernando,Buenos Aires
1649,ARROYO CONFITERITO PALMAS,San Fernando,Buenos Aires
1649,ARROYO CONFITERO,San Fernando,Buenos Aires
1649,ARROYO CORREA,San Fernando,Buenos Aires
1649,ARROYO CORRENTINO,San Fernando,Buenos Aires
1649,ARROYO CORRENTOSO (BARCA GRANDE),San Fernando,Buenos Aires
1649,ARROYO CORTO (TIGRE-PDO. CAMPANA),San Fernando,Buenos Aires
1649,ARROYO CRUCES,San Fernando,Buenos Aires
1649,ARROYO CRUZ COLORADA,San Fernando,Buenos Aires
1649,ARROYO CRUZ DEL CAMBADO,San Fernando,Buenos Aires
1649,ARROYO CRUZ DEL SAUCE,San Fernando,Buenos Aires
1649,ARROYO CUARENTA,San Fernando,Buenos Aires
1649,ARROYO CUEVAS MALAS,San Fernando,Buenos Aires
1649,ARROYO CURUBICA,San Fernando,Buenos Aires
1649,ARROYO DE LAS GAVIOTAS,San Fernando,Buenos Aires
1649,ARROYO DE LOS NOGALES,San Fernando,Buenos Aires
1649,ARROYO DE LOS TIGRES,San Fernando,Buenos Aires
1649,ARROYO DEL CANAL,San Fernando,Buenos Aires
1649,ARROYO DEL POBRE,San Fernando,Buenos Aires
1649,ARROYO DENTUDO,San Fernando,Buenos Aires
1649,ARROYO DESAGUADERO DE BORCHES,San Fernando,Buenos Aires
1649,ARROYO DESAGUADERO DEL SAUCE,San Fernando,Buenos Aires
1649,ARROYO DESENGAÑO,San Fernando,Buenos Aires
1649,ARROYO DIABLO,San Fernando,Buenos Aires
1649,ARROYO DOMINGUITO,San Fernando,Buenos Aires
1649,ARROYO DORADO,San Fernando,Buenos Aires
1649,ARROYO DOS PUNTAS,San Fernando,Buenos Aires
1649,ARROYO DURAZNITO,San Fernando,Buenos Aires
1649,ARROYO DURAZNO,San Fernando,Buenos Aires
1649,ARROYO EDUARDO,San Fernando,Buenos Aires
1649,ARROYO EL CAZADOR,San Fernando,Buenos Aires
1649,ARROYO EL NEGRO,San Fernando,Buenos Aires
1649,ARROYO EL PLATA,San Fernando,Buenos Aires
1649,ARROYO EL RODEO,San Fernando,Buenos Aires
1649,ARROYO ESPADAÑA,San Fernando,Buenos Aires
1649,ARROYO ESPERA,San Fernando,Buenos Aires
1649,ARROYO ESPERA GRANDE,San Fernando,Buenos Aires
1649,ARROYO ESPERITA,San Fernando,Buenos Aires
1649,ARROYO ESTUDIANTE,San Fernando,Buenos Aires
1649,ARROYO ESTUDIANTE CHICO,San Fernando,Buenos Aires
1649,ARROYO FELICARIA,San Fernando,Buenos Aires
1649,ARROYO FELIPE,San Fernando,Buenos Aires
1649,ARROYO FELIX,San Fernando,Buenos Aires
1649,ARROYO FERMIN,San Fernando,Buenos Aires
1649,ARROYO FFREDES,San Fernando,Buenos Aires
1649,ARROYO FONTANA,San Fernando,Buenos Aires
1649,ARROYO FRANCISCO,San Fernando,Buenos Aires
1649,ARROYO FULMINANTE,San Fernando,Buenos Aires
1649,ARROYO GALLITO,San Fernando,Buenos Aires
1649,ARROYO GALLO FIAMBRE,San Fernando,Buenos Aires
1649,ARROYO GALPON,San Fernando,Buenos Aires
1649,ARROYO GAMBADO,San Fernando,Buenos Aires
1649,ARROYO GAVIOTAS,San Fernando,Buenos Aires
1649,ARROYO GELVEZ,San Fernando,Buenos Aires
1649,ARROYO GLORIETA,San Fernando,Buenos Aires
1649,ARROYO GRANDE (TIGRE-PDO. SAN FERNANDO),San Fernando,Buenos Aires
1649,ARROYO GUAYRACA,San Fernando,Buenos Aires
1649,ARROYO GUAZU NAMBI,San Fernando,Buenos Aires
1649,ARROYO GUAZUCITO,San Fernando,Buenos Aires
1649,ARROYO GUTIERREZ,San Fernando,Buenos Aires
1649,ARROYO HERMANA GRANDE,San Fernando,Buenos Aires
1649,ARROYO HERMANA PRIMERA,San Fernando,Buenos Aires
1649,ARROYO HERMANA SEGUNDA,San Fernando,Buenos Aires
1649,ARROYO IDAHONE,San Fernando,Buenos Aires
1649,ARROYO INCA,San Fernando,Buenos Aires
1649,ARROYO LA BARQUITA,San Fernando,Buenos Aires
1649,ARROYO LA CASILLA,San Fernando,Buenos Aires
1649,ARROYO LA CASTILLA,San Fernando,Buenos Aires
1649,ARROYO LA GLORIETA,San Fernando,Buenos Aires
1649,ARROYO LA HORCA,San Fernando,Buenos Aires
1649,ARROYO LA LINDA,San Fernando,Buenos Aires
1649,ARROYO LA NEGRA,San Fernando,Buenos Aires
1649,ARROYO LA RAYA,San Fernando,Buenos Aires
1649,ARROYO LAGUNA,San Fernando,Buenos Aires
1649,ARROYO LAGUNA GRANDE,San Fernando,Buenos Aires
1649,ARROYO LARGO,San Fernando,Buenos Aires
1649,ARROYO LAS BALDOSAS,San Fernando,Buenos Aires
1649,ARROYO LAS BOGAS,San Fernando,Buenos Aires
1649,ARROYO LAS CAÑAS,San Fernando,Buenos Aires
1649,ARROYO LAS CASAS,San Fernando,Buenos Aires
1649,ARROYO LAS NACIONES,San Fernando,Buenos Aires
1649,ARROYO LAS PIEDRAS,San Fernando,Buenos Aires
1649,ARROYO LAS ROSAS (TIGRE-PDO. TIGRE),San Fernando,Buenos Aires
1649,ARROYO LAS VIBORAS,San Fernando,Buenos Aires
1649,ARROYO LAS VIUDAS,San Fernando,Buenos Aires
1649,ARROYO LAZARO,San Fernando,Buenos Aires
1649,ARROYO LEIVA,San Fernando,Buenos Aires
1649,ARROYO LIMA,San Fernando,Buenos Aires
1649,ARROYO LOS GRILLOS,San Fernando,Buenos Aires
1649,ARROYO LOS LOBOS (PDO. SAN FERNANDO),San Fernando,Buenos Aires
1649,ARROYO LOS NEGROS,San Fernando,Buenos Aires
1649,ARROYO MACHADO,San Fernando,Buenos Aires
1649,ARROYO MALO,San Fernando,Buenos Aires
1649,ARROYO MALVINAS,San Fernando,Buenos Aires
1649,ARROYO MANZANO DE LA BARCA,San Fernando,Buenos Aires
1649,ARROYO MANZANO DE MEDINA,San Fernando,Buenos Aires
1649,ARROYO MARTINEZ (TIGRE-PDO. TIGRE),San Fernando,Buenos Aires
1649,ARROYO MEDINA,San Fernando,Buenos Aires
1649,ARROYO MELINDRE,San Fernando,Buenos Aires
1649,ARROYO MENDEZ CHICO,San Fernando,Buenos Aires
1649,ARROYO MENDEZ GRANDE,San Fernando,Buenos Aires
1649,ARROYO MORAN,San Fernando,Buenos Aires
1649,ARROYO MORANCITO,San Fernando,Buenos Aires
1649,ARROYO MORAS,San Fernando,Buenos Aires
1649,ARROYO NACIONES,San Fernando,Buenos Aires
1649,ARROYO NARANJITO,San Fernando,Buenos Aires
1649,ARROYO NARANJO,San Fernando,Buenos Aires
1649,ARROYO NARANJO BORCHES,San Fernando,Buenos Aires
1649,ARROYO NEGRO (TIGRE-PDO. CAMPANA),San Fernando,Buenos Aires
1649,ARROYO NOGAL,San Fernando,Buenos Aires
1649,ARROYO NUEVE DE JULIO,San Fernando,Buenos Aires
1649,ARROYO PACIENCIA,San Fernando,Buenos Aires
1649,ARROYO PACIFICO (CAPITAN),San Fernando,Buenos Aires
1649,ARROYO PACIFICO (DE LA SERNA),San Fernando,Buenos Aires
1649,ARROYO PACU,San Fernando,Buenos Aires
1649,ARROYO PAJAL,San Fernando,Buenos Aires
1649,ARROYO PAJARITO,San Fernando,Buenos Aires
1649,ARROYO PANTANOCITO,San Fernando,Buenos Aires
1649,ARROYO PANTANOSO,San Fernando,Buenos Aires
1649,ARROYO PARAGUAY,San Fernando,Buenos Aires
1649,ARROYO PATI,San Fernando,Buenos Aires
1649,ARROYO PAYCARABI,San Fernando,Buenos Aires
1649,ARROYO PAYCARABICITO,San Fernando,Buenos Aires
1649,ARROYO PINERAL,San Fernando,Buenos Aires
1649,ARROYO POLVORA,San Fernando,Buenos Aires
1649,ARROYO PORFIADO,San Fernando,Buenos Aires
1649,ARROYO PRIMERA HERMANA,San Fernando,Buenos Aires
1649,ARROYO RAMA NEGRA,San Fernando,Buenos Aires
1649,ARROYO RAMALLO,San Fernando,Buenos Aires
1649,ARROYO RAYA,San Fernando,Buenos Aires
1649,ARROYO REMANCITO (CARABELAS),San Fernando,Buenos Aires
1649,ARROYO REMANCITO (MENDEZ GRANDE),San Fernando,Buenos Aires
1649,ARROYO REYES,San Fernando,Buenos Aires
1649,ARROYO RICO,San Fernando,Buenos Aires
1649,ARROYO RINCONADA,San Fernando,Buenos Aires
1649,ARROYO RODEO,San Fernando,Buenos Aires
1649,ARROYO ROMANCITO,San Fernando,Buenos Aires
1649,ARROYO ROMERO,San Fernando,Buenos Aires
1649,ARROYO SABALOS,San Fernando,Buenos Aires
1649,ARROYO SAN SALVADOR,San Fernando,Buenos Aires
1649,ARROYO SANTA ROSA,San Fernando,Buenos Aires
1649,ARROYO SANTO DOMINGO,San Fernando,Buenos Aires
1649,ARROYO SAUCE LLORON,San Fernando,Buenos Aires
1649,ARROYO SEGUNDA HERMANA,San Fernando,Buenos Aires
1649,ARROYO SURUBI,San Fernando,Buenos Aires
1649,ARROYO TARARIRAS,San Fernando,Buenos Aires
1649,ARROYO TELA,San Fernando,Buenos Aires
1649,ARROYO TIBER,San Fernando,Buenos Aires
1649,ARROYO TIBURON,San Fernando,Buenos Aires
1649,ARROYO TOLEDO (PALMAS),San Fernando,Buenos Aires
1649,ARROYO TOLEDO (PARANA MINI),San Fernando,Buenos Aires
1649,ARROYO TORITO,San Fernando,Buenos Aires
